Severity,Distance(mi),Street,City,Country,State,Temperature(F),Wind_Chill(F),Visibility(mi),Wind_Direction,Weather_Condition,Traffic_Signal,Sunrise_Sunset
2,0.01,14359,1468,759,33,30.0,19.5,4.0,10,46,0,0
2,0.0,33389,1237,399,33,32.0,24.2,4.0,10,46,0,0
2,0.01,12743,5100,399,33,32.0,24.2,6.0,7,9,0,0
3,0.01,28403,1237,399,33,32.0,24.2,6.0,7,9,0,0
2,0.0,5988,1468,759,33,31.8,23.3,6.0,10,46,1,0
2,0.01,25871,929,732,33,30.0,19.5,4.0,10,46,0,0
2,0.01,39437,1237,399,33,32.0,24.2,6.0,10,46,0,0
2,0.01,42092,1468,452,33,32.5,27.1,5.0,10,46,1,0
2,0.01,13505,1468,759,33,32.0,28.7,10.0,10,46,1,0
2,0.01,16306,1468,759,33,32.0,25.6,4.0,8,46,0,0
2,0.01,19445,1468,759,33,32.0,24.8,5.0,9,46,0,0
2,0.0,30574,1237,399,33,33.8,29.6,7.0,9,46,0,0
2,0.01,24608,1237,399,33,34.0,26.6,10.0,9,46,0,0
2,0.01,16960,1237,399,33,33.8,28.6,7.0,8,46,1,0
3,0.01,36045,2029,476,33,30.9,23.5,5.0,3,46,0,0
2,0.01,19450,44,1109,33,37.0,30.4,10.0,16,2,0,1
3,0.01,34352,1621,399,33,39.0,33.4,10.0,13,2,1,1
2,0.01,29144,1468,759,33,42.1,36.6,10.0,16,46,0,1
2,0.01,30103,1468,452,33,46.4,42.4,10.0,12,43,0,0
3,0.01,34352,1237,399,33,45.0,39.7,10.0,16,2,0,0
3,0.01,26084,1237,399,33,44.6,40.7,10.0,7,43,0,0
2,0.01,27477,1866,655,33,37.0,30.4,10.0,6,46,0,0
2,0.01,28405,1155,297,33,37.0,28.9,10.0,10,46,0,0
2,0.01,7856,1468,759,33,45.5,40.3,10.0,6,46,1,0
2,0.01,40406,1468,759,33,45.0,38.9,7.0,7,46,1,0
2,0.01,41475,1468,759,33,45.0,38.9,7.0,7,46,1,0
2,0.0,20686,1468,759,33,45.0,38.9,7.0,7,46,0,0
2,0.01,9506,1468,759,33,45.9,40.8,10.0,7,46,0,0
2,0.0,12355,1468,759,33,46.4,40.7,10.0,6,46,0,0
2,0.01,35271,1237,399,33,45.0,40.1,10.0,6,46,0,0
3,0.01,19432,1237,399,33,46.4,40.7,10.0,7,46,0,0
2,0.01,13747,3963,759,33,46.0,40.6,8.0,2,46,0,0
2,0.01,24789,1468,759,33,46.0,41.0,9.0,6,46,0,0
2,0.01,21923,4338,297,33,37.0,31.0,10.0,10,46,0,0
3,0.01,28405,2882,297,33,43.0,37.7,0.8,21,30,0,0
2,0.01,40842,1468,759,33,42.1,37.1,10.0,22,53,1,1
2,0.01,38033,1468,759,33,37.8,32.5,10.0,14,2,0,1
2,0.0,11079,1468,759,33,42.1,36.6,10.0,15,2,0,1
2,0.01,10065,1468,759,33,43.0,39.5,10.0,14,2,0,1
2,0.01,41035,1468,759,33,43.0,39.5,10.0,14,2,0,0
2,0.01,19394,1237,399,33,45.0,42.6,10.0,15,53,0,0
2,0.01,13382,1237,399,33,45.0,42.6,10.0,15,53,0,0
2,0.01,41139,1468,759,33,45.5,41.3,10.0,15,2,1,0
2,0.01,32682,1468,759,33,45.5,41.3,10.0,15,2,1,0
2,0.0,31087,1468,759,33,39.7,37.6,10.0,13,46,0,1
2,0.01,11480,1468,759,33,37.0,34.5,10.0,16,2,0,1
2,0.01,40490,1468,759,33,46.0,41.0,10.0,22,53,1,0
2,0.01,16076,831,360,3,44.6,41.4,10.0,10,43,0,0
2,0.01,23913,4811,360,3,42.8,41.1,9.0,10,46,0,1
2,0.01,18769,5314,982,3,46.4,44.3,10.0,9,2,0,1
2,0.01,11926,5314,982,3,44.6,42.2,10.0,20,53,1,1
2,0.01,35812,2932,26,3,41.0,37.1,10.0,2,53,1,1
2,0.01,41847,5314,982,3,44.6,43.1,10.0,20,53,1,1
3,0.01,19468,5243,890,3,44.6,43.1,9.0,20,2,0,1
2,0.01,18886,5314,982,3,44.6,43.1,9.0,20,2,0,1
2,0.01,26946,4530,153,3,45.0,42.6,10.0,8,2,0,1
3,0.01,8987,6564,1274,3,45.0,41.8,10.0,22,2,0,1
2,0.01,5105,5314,982,3,45.0,41.8,10.0,22,2,0,1
2,0.0,29098,4729,1004,3,46.0,43.9,10.0,22,2,0,0
3,0.01,19128,6147,1001,3,42.1,40.2,10.0,20,2,0,0
3,0.01,19128,6147,1001,3,46.0,41.4,10.0,9,2,0,0
2,0.0,32672,6147,1001,3,46.0,41.4,10.0,9,2,0,0
2,0.01,34955,3350,890,3,35.6,31.7,10.0,8,53,0,0
3,0.01,19468,1113,982,3,44.6,38.4,10.0,8,2,0,0
3,0.01,19468,5243,890,3,46.4,41.1,10.0,8,2,0,0
3,0.01,19468,5243,890,3,46.4,41.1,10.0,8,2,0,0
2,0.01,35760,1548,360,3,46.4,45.2,10.0,20,2,0,0
3,0.01,19467,159,890,3,44.6,43.1,10.0,10,2,0,1
2,0.01,8688,5867,1001,3,42.1,37.7,10.0,22,2,0,1
2,0.01,27277,5397,1012,3,44.6,43.1,10.0,18,2,1,1
3,0.01,19467,5314,982,3,46.4,40.4,10.0,8,2,0,1
3,0.01,19336,2185,1001,3,42.1,37.7,10.0,22,2,0,1
3,0.01,19361,4837,11,3,46.0,40.6,10.0,22,2,0,1
3,0.01,19404,418,1057,3,44.1,42.5,10.0,12,2,0,1
2,0.01,36003,654,269,3,46.0,40.6,10.0,22,2,0,1
2,0.01,36564,3968,1012,3,39.2,37.0,10.0,8,2,0,1
3,0.01,30138,5314,982,3,46.4,40.4,10.0,9,2,0,1
3,0.01,19361,939,11,3,46.0,43.1,10.0,2,2,0,1
2,0.01,35255,5440,1013,3,42.1,39.2,10.0,20,2,0,1
2,0.01,35760,1798,360,3,41.0,33.1,10.0,2,2,0,1
2,0.0,36205,5530,1059,3,45.0,40.1,10.0,22,2,0,1
2,0.0,33999,5448,1059,3,42.1,35.7,10.0,8,2,0,1
2,0.0,29005,4697,783,3,46.4,45.2,10.0,7,2,0,1
2,0.01,22962,2429,783,3,44.6,40.7,10.0,6,2,0,1
2,0.01,19468,4326,982,3,46.4,41.9,10.0,9,2,0,1
2,0.01,8672,5243,890,3,46.4,41.9,10.0,9,2,0,1
2,0.0,31984,2429,783,3,44.6,40.7,10.0,7,2,0,1
2,0.0,21045,4731,1059,3,46.4,43.5,10.0,10,2,0,1
2,0.01,8672,5243,890,3,46.4,41.9,10.0,8,2,0,1
3,0.01,19467,5243,890,3,44.6,40.7,10.0,10,2,0,1
3,0.01,19405,6383,269,3,44.1,42.5,10.0,16,2,0,1
3,0.01,19467,5243,890,3,41.0,37.1,10.0,10,2,0,1
2,0.01,8689,5151,1001,3,43.0,41.3,10.0,4,2,0,1
3,0.01,8614,5314,982,3,44.1,41.5,10.0,20,2,0,1
2,0.01,19467,5314,982,3,41.0,39.0,10.0,20,2,0,1
3,0.01,19467,5407,269,3,46.0,43.9,10.0,12,2,0,1
2,0.0,29916,5365,757,3,39.0,32.8,10.0,4,2,1,1
2,0.01,35285,5397,1012,3,46.0,44.8,10.0,6,2,0,1
3,0.01,19468,1960,1057,3,41.4,39.4,10.0,4,2,0,1
3,0.01,19499,2639,11,3,46.0,43.9,10.0,2,2,0,1
3,0.01,27211,2639,11,3,45.0,40.6,10.0,6,2,0,1
2,0.01,27206,939,11,3,45.0,40.6,10.0,6,2,0,1
3,0.01,34148,5394,1000,3,43.0,39.5,10.0,7,47,0,1
3,0.01,19467,3438,890,3,39.2,35.0,10.0,4,2,0,1
3,0.01,19336,3252,1001,3,43.0,41.3,10.0,14,2,0,1
3,0.01,19467,5243,890,3,44.6,43.1,8.0,3,2,0,1
3,0.01,19337,3252,1001,3,45.0,43.5,9.0,12,2,0,1
2,0.01,30110,4801,269,3,45.0,43.5,8.0,13,2,0,1
2,0.01,8653,4801,269,3,45.0,43.5,8.0,13,2,0,1
2,0.01,11839,1564,269,3,37.9,34.4,10.0,4,2,0,1
2,0.01,19840,5405,1004,3,46.4,45.2,10.0,15,2,0,1
3,0.01,19468,5119,269,3,42.1,40.2,10.0,3,2,0,1
2,0.01,22619,4411,11,3,45.0,43.5,10.0,4,2,1,1
3,0.01,19364,6147,11,3,37.9,35.5,10.0,4,2,0,1
2,0.0,14359,2430,1059,3,37.9,35.5,9.0,21,43,0,1
3,0.01,8600,1960,1057,3,37.0,34.5,10.0,8,2,0,1
2,0.01,8653,4801,269,3,39.0,36.8,10.0,12,2,0,1
2,0.01,29449,4811,360,3,46.4,44.3,10.0,3,2,0,1
3,0.01,19364,434,11,3,45.0,40.1,10.0,8,47,0,1
3,0.01,19468,1960,1057,3,42.8,37.5,10.0,15,2,0,0
2,0.01,17135,5448,1059,3,44.1,42.5,10.0,18,43,0,0
3,0.01,19467,2686,269,3,44.1,40.8,10.0,16,2,0,0
3,0.01,19467,2686,269,3,44.1,40.8,10.0,16,2,0,0
2,0.0,22512,2429,783,3,39.2,37.0,8.0,16,46,0,0
2,0.01,14422,5314,982,3,46.4,43.5,8.0,12,2,0,0
2,0.01,36584,5243,890,3,46.4,43.5,8.0,12,2,0,0
2,0.01,34209,4811,360,3,39.2,35.0,10.0,15,46,0,0
2,0.01,19884,5665,982,3,41.0,37.1,10.0,4,53,0,1
3,0.01,19336,5314,982,3,41.0,39.0,10.0,6,2,0,1
2,0.01,37895,5410,687,3,41.0,38.0,10.0,12,2,0,1
2,0.01,19682,5064,1004,3,46.4,44.3,10.0,22,2,0,1
2,0.01,34174,1805,269,3,43.0,40.3,10.0,12,2,1,1
2,0.01,8653,1244,269,3,41.0,38.0,10.0,13,2,0,1
2,0.01,6795,5438,1012,3,44.1,42.5,10.0,3,43,0,1
3,0.01,19500,5397,1012,3,44.1,42.5,10.0,3,43,0,1
2,0.0,17786,3447,727,3,39.9,37.8,10.0,9,47,0,1
2,0.01,8653,4801,269,3,39.9,37.8,10.0,12,2,0,1
2,0.01,8987,5314,982,3,35.6,32.8,9.0,8,2,0,1
2,0.0,23706,1244,269,3,37.9,33.5,10.0,13,2,0,1
2,0.01,23734,5365,757,3,36.0,33.3,10.0,4,2,0,1
3,0.01,19405,4837,11,3,34.0,31.0,10.0,4,2,0,1
3,0.01,19405,6383,269,3,34.0,29.8,10.0,16,2,0,1
3,0.01,27211,4411,11,3,43.0,40.3,10.0,3,43,0,1
3,0.01,29085,5394,1000,3,44.1,40.1,10.0,3,43,0,0
2,0.01,37466,1805,269,3,41.0,39.0,10.0,13,47,0,0
3,0.01,19337,6147,1001,3,42.1,40.2,10.0,21,2,0,0
2,0.01,38076,4811,360,3,41.0,39.0,10.0,15,2,0,0
2,0.01,15383,5314,982,3,46.0,44.8,10.0,22,46,0,0
2,0.01,8672,3350,890,3,42.8,40.1,10.0,15,43,0,0
2,0.01,41110,5314,982,3,46.4,45.2,10.0,3,2,0,0
2,0.01,34798,4840,26,3,41.0,37.1,10.0,16,47,0,0
2,0.01,11992,2412,890,3,44.6,41.4,9.0,3,53,1,0
2,0.01,19602,1953,982,3,44.6,42.2,10.0,16,46,0,0
2,0.01,4972,5314,982,3,45.0,42.6,10.0,4,46,0,0
2,0.01,21483,5697,1059,3,46.4,41.9,10.0,3,46,1,0
2,0.01,10764,6564,1274,3,44.1,42.5,10.0,7,30,0,1
3,0.01,19468,1208,890,3,37.4,32.8,9.0,4,43,0,1
2,0.01,5904,5314,982,3,44.6,43.1,8.0,9,30,1,1
2,0.01,5296,3733,982,3,44.6,43.1,8.0,9,30,1,1
2,0.01,8688,5314,982,3,44.1,40.8,10.0,8,30,0,1
2,0.01,30647,5314,982,3,44.1,40.8,10.0,8,30,0,1
2,0.0,34482,5665,982,3,44.6,43.1,10.0,8,46,0,1
2,0.01,5904,149,982,3,42.8,40.1,10.0,9,43,0,1
2,0.0,22483,3390,11,3,44.1,39.5,10.0,2,46,0,1
3,0.01,19336,5314,982,3,41.0,39.0,10.0,7,46,0,1
3,0.01,19336,5314,982,3,41.0,39.0,10.0,7,46,0,1
2,0.01,16294,5314,982,3,43.0,39.5,10.0,10,46,0,1
3,0.01,8988,5314,982,3,43.0,39.5,10.0,10,46,0,1
3,0.01,19468,5197,890,3,41.0,38.0,10.0,8,46,0,1
2,0.01,8671,5197,890,3,39.2,33.6,10.0,8,46,0,1
3,0.01,19467,6253,1057,3,46.0,41.0,10.0,2,46,0,1
3,0.01,19468,1960,1057,3,46.0,41.0,10.0,2,46,0,1
2,0.01,37895,4731,1059,3,44.6,38.8,9.0,4,46,0,1
3,0.01,37424,1960,1057,3,41.0,33.5,9.0,7,30,0,1
2,0.0,15022,4731,687,3,46.4,41.1,9.0,4,46,0,0
2,0.01,8653,4801,269,3,46.0,44.8,10.0,4,43,0,1
2,0.0,10472,5256,783,3,46.4,43.5,10.0,12,2,0,0
3,0.01,19468,4411,11,3,46.0,44.8,10.0,7,46,0,0
2,0.01,8601,5448,1059,3,45.0,43.5,10.0,22,2,0,1
3,0.01,19404,5955,11,3,46.0,44.8,10.0,2,2,0,1
2,0.01,25105,5867,1001,3,44.1,42.5,8.0,16,2,0,1
2,0.01,14427,5018,982,3,41.0,38.0,8.0,3,43,0,1
2,0.0,41755,4131,783,3,46.4,43.5,9.0,13,43,0,0
2,0.01,8849,831,360,3,46.4,42.4,10.0,13,46,1,1
3,0.01,19467,1960,1057,3,46.4,41.9,10.0,6,46,0,1
3,0.01,19467,1960,1057,3,46.4,41.9,10.0,6,46,0,1
2,0.01,8601,5448,1059,3,44.1,40.8,10.0,20,2,0,1
2,0.0,20620,4731,1059,3,42.8,36.6,10.0,22,47,0,1
2,0.0,21838,6260,159,3,37.4,32.8,10.0,21,46,0,0
2,0.01,8672,3350,890,3,44.6,38.1,10.0,13,46,0,0
2,0.01,8672,5243,890,3,44.6,41.4,10.0,14,46,0,0
3,0.01,19468,1570,1057,3,46.4,44.3,10.0,20,2,0,0
2,0.01,13199,1148,619,3,46.0,39.9,10.0,20,2,0,0
3,0.01,19361,3390,11,3,46.0,41.9,10.0,22,2,0,1
3,0.01,19361,3390,11,3,44.1,40.8,10.0,22,2,0,1
2,0.0,20881,5314,982,3,44.6,43.1,10.0,12,2,0,1
3,0.01,30747,5243,890,3,44.6,43.1,10.0,3,2,0,1
3,0.01,19361,4837,11,3,44.1,40.8,10.0,22,2,0,1
3,0.01,19364,1621,11,3,45.0,40.1,10.0,22,2,0,1
2,0.01,35502,3995,757,3,46.0,43.9,10.0,22,2,0,1
2,0.01,19337,5867,1001,3,39.0,33.4,10.0,21,2,0,1
2,0.01,27277,5397,1012,3,44.6,40.7,10.0,10,2,0,1
2,0.01,37895,5397,1012,3,44.6,40.7,10.0,10,2,0,1
2,0.01,35791,4530,153,3,45.0,42.6,10.0,10,2,0,1
3,0.01,19361,4837,11,3,43.0,38.8,10.0,14,2,0,1
3,0.01,19467,1874,890,3,25.0,18.1,10.0,20,46,0,1
2,0.0,9062,3390,11,3,39.9,35.8,10.0,21,2,0,1
2,0.01,8689,5151,1001,3,44.1,39.0,10.0,9,2,0,1
2,0.01,8363,6383,269,3,45.0,41.2,10.0,22,2,0,1
3,0.01,19361,6147,11,3,39.9,35.8,10.0,21,2,0,1
2,0.01,29420,2514,727,3,39.2,35.0,10.0,10,2,0,1
2,0.0,37090,5274,1013,3,37.9,35.5,10.0,9,2,0,1
2,0.01,20288,409,1004,3,46.4,42.4,10.0,20,2,0,1
3,0.01,19404,6383,269,3,45.0,41.2,10.0,22,2,0,1
3,0.01,19404,2184,11,3,45.0,43.5,10.0,22,2,0,1
2,0.01,10173,2429,783,3,30.2,26.7,10.0,10,2,0,1
3,0.01,15835,4411,11,3,44.1,40.1,10.0,8,2,1,1
2,0.01,4166,5394,1000,3,45.0,42.6,10.0,9,2,0,1
2,0.01,8651,4385,687,3,42.8,36.6,10.0,9,2,0,1
3,0.01,19467,112,1057,3,37.9,32.1,10.0,20,2,0,1
3,0.01,14239,434,11,3,44.1,39.0,10.0,8,2,0,1
3,0.01,19404,5397,1012,3,41.0,39.0,10.0,22,2,0,1
2,0.01,36335,1316,1059,3,35.6,32.8,10.0,9,2,0,1
3,0.01,32682,6383,269,3,35.1,32.2,10.0,12,2,0,1
3,0.01,19500,5397,1012,3,41.0,39.0,10.0,22,2,0,1
2,0.01,8679,2184,11,3,37.9,35.5,10.0,2,2,0,1
3,0.01,19193,5749,1004,3,39.9,35.1,10.0,22,2,0,1
3,0.01,21402,6243,1057,3,39.9,37.8,10.0,10,2,0,1
3,0.01,8595,1570,1057,3,37.4,30.8,10.0,8,2,0,1
3,0.01,5611,5394,1000,3,41.0,37.1,10.0,22,47,0,1
2,0.0,14160,939,11,3,34.0,31.0,10.0,4,2,0,0
2,0.01,6092,5697,1059,3,32.0,28.7,10.0,10,2,0,0
3,0.01,14436,5407,269,3,33.1,30.0,10.0,12,2,0,0
3,0.01,19364,4411,11,3,43.0,40.3,10.0,6,47,1,0
2,0.0,41701,5867,1001,3,39.9,33.9,10.0,9,2,0,0
2,0.01,8600,5448,1059,3,42.1,37.7,10.0,10,2,0,0
2,0.01,30368,5448,1059,3,45.0,39.7,10.0,10,2,0,0
3,0.01,19336,5314,982,3,46.4,45.2,10.0,10,2,0,0
3,0.01,19468,1570,1057,3,46.4,42.9,10.0,7,2,0,0
2,0.01,25079,561,1059,3,37.9,34.4,10.0,22,2,0,1
2,0.01,15151,5394,1000,3,45.0,40.6,10.0,22,47,1,1
3,0.01,27211,4411,11,3,46.0,44.8,10.0,10,2,0,1
2,0.0,29456,5955,11,3,39.9,37.8,10.0,6,2,0,1
2,0.01,30368,5448,1059,3,37.9,34.4,10.0,22,2,0,1
3,0.01,19467,6253,1057,3,37.9,33.5,10.0,7,2,0,1
3,0.01,37424,1960,1057,3,32.4,27.9,10.0,20,2,0,1
3,0.01,21402,6243,1057,3,36.0,33.3,10.0,21,2,0,1
3,0.01,19361,4411,11,3,39.9,35.1,10.0,7,2,0,1
3,0.01,19404,5411,269,3,27.0,23.0,10.0,4,2,0,1
3,0.01,19336,6147,1001,3,28.0,21.7,10.0,15,2,0,0
2,0.01,15074,5867,1001,3,28.0,21.7,10.0,15,2,0,0
2,0.01,32487,5867,1001,3,43.0,37.7,10.0,22,2,0,0
2,0.01,19336,5867,1001,3,43.0,37.7,10.0,22,2,0,0
2,0.01,19336,5867,1001,3,45.0,40.6,10.0,20,2,0,0
2,0.0,30318,4811,360,3,44.6,42.2,10.0,21,2,0,0
2,0.01,35812,2932,26,3,39.2,37.0,10.0,9,2,0,0
2,0.0,21037,1960,1057,3,39.0,35.7,10.0,2,2,0,1
3,0.01,19125,6147,1001,3,34.0,28.0,10.0,4,2,0,1
2,0.01,36728,237,890,3,35.6,30.7,10.0,4,2,0,1
2,0.01,19700,3447,727,3,39.0,35.7,10.0,8,2,0,1
2,0.01,14428,4811,360,3,39.2,35.0,10.0,3,2,0,1
3,0.01,19128,6147,1001,3,36.0,33.3,10.0,16,2,0,1
3,0.01,19145,2639,11,3,43.0,38.8,10.0,6,2,0,1
3,0.01,27211,2184,11,3,43.0,38.8,10.0,6,2,0,1
3,0.01,34477,2184,11,3,44.1,40.8,10.0,22,2,0,1
3,0.01,27211,2184,11,3,43.0,38.8,10.0,6,2,0,1
3,0.01,19364,4837,11,3,33.1,30.0,10.0,2,2,0,1
2,0.01,39808,2639,11,3,43.0,38.8,10.0,6,2,0,1
2,0.01,12991,5954,1012,3,44.1,40.8,10.0,22,2,1,1
3,0.01,6318,2184,11,3,44.1,40.8,10.0,22,2,0,1
2,0.01,39808,2639,11,3,43.0,38.8,10.0,6,2,0,1
3,0.01,19499,2639,11,3,43.0,38.8,10.0,6,2,1,1
3,0.01,27211,2184,11,3,43.0,38.8,10.0,6,2,0,1
2,0.01,21261,5438,1012,3,39.9,36.7,10.0,3,2,0,1
2,0.0,14497,5314,982,3,37.4,34.9,10.0,3,2,1,1
3,0.01,19467,1797,269,3,32.0,28.7,10.0,14,2,1,1
2,0.01,16523,4087,774,3,32.0,25.6,10.0,10,2,0,1
2,0.01,37895,5388,1004,3,35.6,32.8,10.0,15,2,0,1
2,0.01,14474,5400,11,3,36.0,31.1,10.0,2,2,1,1
3,0.01,19468,1960,1057,3,32.0,25.6,10.0,10,2,0,1
2,0.01,6795,5749,1004,3,39.0,36.8,10.0,15,2,0,1
2,0.01,21626,4087,774,3,28.9,25.2,10.0,7,2,0,1
2,0.01,6795,5749,1004,3,39.0,36.8,10.0,15,2,0,1
2,0.01,34274,3448,1012,3,33.1,28.7,10.0,12,2,0,1
2,0.01,8579,654,269,3,30.0,26.5,10.0,6,2,0,1
2,0.01,10221,3456,360,3,41.0,36.4,10.0,2,2,0,0
2,0.01,8724,5438,1012,3,43.0,41.3,10.0,4,53,1,0
3,0.01,19405,5955,11,3,41.0,37.1,10.0,22,2,0,0
3,0.01,19499,5397,1012,3,43.0,41.3,10.0,4,53,0,0
3,0.01,8643,4832,269,3,46.0,43.9,10.0,7,2,0,0
3,0.01,8643,4832,269,3,46.0,43.9,10.0,7,2,0,0
2,0.01,40690,3591,1001,3,45.0,43.5,10.0,20,2,0,0
2,0.01,18886,5314,982,3,44.6,41.4,10.0,8,2,0,0
2,0.01,19467,5243,890,3,44.6,42.2,10.0,20,2,0,0
2,0.01,7371,1564,269,3,42.1,39.2,10.0,2,2,1,1
2,0.01,37896,5410,687,3,41.0,37.1,10.0,16,2,0,1
2,0.01,35044,4851,687,3,41.0,37.1,10.0,16,2,0,1
2,0.01,34476,5438,1012,3,46.0,43.1,10.0,21,47,1,1
3,0.01,19361,6147,11,3,39.0,35.7,10.0,4,2,0,1
2,0.01,37895,5410,687,3,41.0,36.4,10.0,16,2,0,1
2,0.01,14418,5398,997,3,42.8,41.1,10.0,10,2,0,1
2,0.01,37895,5954,1012,3,44.1,41.5,10.0,22,2,0,1
2,0.01,34189,5438,1012,3,43.0,40.3,10.0,3,47,1,1
3,0.01,19364,434,11,3,44.1,42.5,10.0,4,2,0,1
2,0.01,15508,4811,360,3,44.6,43.1,10.0,12,2,1,1
2,0.01,23913,4811,360,3,44.6,42.2,10.0,12,2,0,1
3,0.01,27211,5400,11,3,43.0,40.3,10.0,10,2,0,1
3,0.01,15426,4411,11,3,37.9,34.4,10.0,3,2,0,1
2,0.01,28461,5749,1004,3,44.1,41.5,10.0,13,47,0,1
3,0.01,19361,2639,11,3,37.9,35.5,10.0,4,2,0,1
2,0.01,37895,5064,1004,3,42.8,41.1,10.0,18,47,0,0
2,0.0,16414,416,1013,3,44.1,41.5,10.0,6,2,0,0
2,0.01,38381,5955,11,3,44.1,42.5,10.0,22,2,0,0
2,0.01,37895,5397,1012,3,46.4,43.5,10.0,18,2,0,0
3,0.01,19500,5397,1012,3,44.1,42.5,10.0,4,47,0,0
2,0.01,14922,1953,982,3,44.6,43.1,10.0,20,2,1,0
2,0.01,16563,5018,982,3,44.6,43.1,10.0,20,2,1,0
2,0.01,6838,605,1013,3,44.1,42.5,10.0,4,47,0,0
2,0.0,14655,5314,982,3,46.4,45.2,10.0,8,2,0,0
2,0.01,16928,4503,982,3,46.4,45.2,10.0,8,2,1,0
3,0.01,19361,6147,11,3,45.0,42.6,10.0,4,2,0,1
3,0.01,19361,3390,11,3,44.1,40.8,10.0,4,2,0,1
2,0.01,15413,2070,982,3,37.4,33.8,10.0,13,2,1,1
2,0.01,8681,5397,1012,3,44.6,42.2,10.0,18,2,0,1
2,0.01,31294,5314,982,3,37.4,33.8,10.0,13,2,0,1
2,0.01,14922,1953,982,3,37.4,33.8,10.0,13,2,1,1
2,0.01,14428,5314,982,3,37.4,33.8,10.0,13,2,0,1
3,0.01,19468,6253,1057,3,43.0,39.5,10.0,8,2,0,1
2,0.01,37895,5448,1059,3,39.9,37.8,10.0,9,2,0,1
2,0.01,14417,5365,757,3,43.0,41.3,10.0,3,2,0,1
2,0.0,39167,2639,11,3,46.0,44.8,10.0,13,2,0,1
3,0.01,19364,3390,11,3,39.0,35.7,10.0,4,2,0,1
3,0.01,19361,6147,11,3,39.0,35.7,10.0,4,2,0,1
2,0.01,37895,5448,1059,3,41.0,39.0,10.0,15,2,0,1
3,0.01,8646,6253,1057,3,41.0,37.1,10.0,3,2,0,1
2,0.01,37895,4731,1059,3,41.0,39.0,10.0,3,2,0,1
3,0.01,31456,5397,1012,3,42.1,38.4,10.0,12,2,0,1
2,0.01,21407,5397,1012,3,43.0,40.3,10.0,3,2,0,1
2,0.01,35656,5149,1057,3,35.8,33.0,10.0,6,47,0,1
3,0.01,19361,4411,11,3,46.0,44.8,10.0,22,43,0,0
3,0.01,19340,6840,1274,3,41.0,39.0,9.0,14,53,0,0
3,0.01,19467,1113,982,3,44.6,42.2,8.0,16,2,0,0
2,0.01,16563,5018,982,3,44.6,43.1,10.0,4,43,0,0
3,0.01,19336,5314,982,3,46.0,42.5,10.0,16,47,0,0
2,0.01,38490,786,269,3,46.0,43.1,10.0,4,2,1,1
2,0.01,35680,3825,619,3,43.0,41.3,10.0,9,2,0,1
2,0.01,35680,3825,619,3,43.0,41.3,10.0,9,2,0,1
2,0.01,38076,5314,982,3,41.0,37.1,10.0,12,2,0,1
2,0.01,6028,5314,982,3,44.6,43.1,8.0,12,2,0,1
3,0.01,34148,5394,1000,3,45.0,43.5,10.0,9,2,0,1
3,0.01,19468,1960,1057,3,39.0,33.4,10.0,10,2,0,1
2,0.0,15273,5397,1012,3,39.2,35.9,10.0,4,2,0,1
2,0.01,28115,2367,757,3,42.1,35.7,10.0,3,2,0,1
2,0.01,17620,1570,1057,3,42.8,40.1,10.0,10,2,0,1
3,0.01,35025,5397,1012,3,41.0,39.0,10.0,3,2,0,0
3,0.01,9217,939,11,3,39.9,36.7,10.0,4,2,0,0
3,0.01,22607,6253,1057,3,45.0,43.5,10.0,3,2,0,1
2,0.0,21418,1953,982,3,46.4,45.2,8.0,3,47,0,1
2,0.01,11260,4671,757,3,46.0,43.9,10.0,4,2,0,1
3,0.01,19467,4227,890,3,46.4,43.5,10.0,12,2,0,1
2,0.01,7615,2764,997,3,44.6,42.2,10.0,2,2,0,1
3,0.01,19467,1960,1057,3,40.6,38.6,10.0,21,2,0,1
3,0.01,19467,1960,1057,3,40.6,38.6,10.0,21,2,0,1
2,0.0,11293,3390,11,3,39.9,36.7,10.0,4,2,0,1
2,0.01,25991,3390,11,3,39.9,36.7,10.0,4,2,0,1
3,0.01,19467,1960,1057,3,44.1,42.5,10.0,22,43,0,1
3,0.01,19467,4227,890,3,44.6,39.2,10.0,13,46,0,0
2,0.0,36692,3438,890,3,46.4,40.7,10.0,16,46,0,1
2,0.01,7818,5314,982,3,46.4,41.9,10.0,16,46,0,1
2,0.01,14428,2070,982,3,46.4,41.9,10.0,16,46,0,1
2,0.01,30368,2651,1059,3,45.0,40.6,10.0,20,46,0,1
2,0.01,37895,5448,1059,3,45.0,40.6,10.0,20,46,0,1
2,0.01,11821,6709,982,3,46.4,41.9,10.0,16,46,0,1
2,0.01,41271,5448,1059,3,45.0,40.6,10.0,20,46,1,1
3,0.01,8988,5314,982,3,45.0,41.2,10.0,15,2,0,1
2,0.01,8689,5314,982,3,45.0,41.2,10.0,15,2,0,1
2,0.01,8689,5314,982,3,45.0,41.2,10.0,15,2,0,1
2,0.01,8688,5314,982,3,45.0,41.2,10.0,15,2,0,1
2,0.01,27198,3350,890,3,44.6,40.2,10.0,16,53,0,1
2,0.01,8688,2233,982,3,45.0,41.2,10.0,15,2,0,1
2,0.01,25299,2233,982,3,45.0,41.2,10.0,15,2,0,1
3,0.01,19467,1960,1057,3,43.5,37.9,10.0,14,2,0,1
3,0.01,19404,1621,11,3,45.0,40.1,10.0,22,2,0,1
